ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Average Wage,Average Wage Appx MOE,Record Count,Slug Detailed Occupation
"319096","Veterinary assistants & laboratory animal caretakers",2019,"2019","true","true",28029.505121446684,3215.9925564749096,569,"veterinary-assistants-laboratory-animal-caretakers"
"319097","Phlebotomists",2019,"2019","true","true",31466.372223867336,1685.5133664564587,1092,"phlebotomists"
"31909X","Healthcare support workers, all other, including medical equipment preparers",2019,"2019","true","true",35021.695653152645,2154.7363809043477,1617,"healthcare-support-workers-all-other-including-medical-equipment-preparers"
"331011","Firstline supervisors of correctional officers",2019,"2019","true","true",64462.211000588264,4191.558782257715,405,"firstline-supervisors-of-correctional-officers"
"331012","Firstline supervisors of police & detectives",2019,"2019","true","true",89977.42780143373,3392.1975760590976,1172,"firstline-supervisors-of-police-detectives"
"331021","Firstline supervisors of fire fighting & prevention workers",2019,"2019","true","true",98846.79483030703,5400.439713767868,559,"firstline-supervisors-of-fire-fighting-prevention-workers"
"331090","Miscellaneous first-line supervisors, protective service workers",2019,"2019","true","true",64879.114746664105,4714.627863434307,729,"miscellaneous-first-line-supervisors-protective-service-workers"
"332011","Firefighters",2019,"2019","true","true",72976.3878372936,1864.5061668354613,3261,"firefighters"
"332020","Fire inspectors",2019,"2019","true","true",66449.92706977479,6990.687517539978,259,"fire-inspectors"
"333011","Bailiffs",2019,"2019","true","true",54234.58067241088,4942.232399206293,274,"bailiffs"
"333012","Correctional officers and jailers",2019,"2019","true","true",51624.00337986966,1159.6400898549114,3719,"correctional-officers-and-jailers"
"333021","Detectives & criminal investigators",2019,"2019","true","true",87103.16694326553,3252.8381407290103,1512,"detectives-criminal-investigators"
"333050","Police officers",2019,"2019","true","true",70445.91520647462,1064.2157729729142,7954,"police-officers"
"3330XX","Miscellaneous law enforcement workers",2019,"2019","true","true",43531.068777700646,5099.262767417436,198,"miscellaneous-law-enforcement-workers"
"339011","Animal control workers",2019,"2019","true","true",35892.48634210261,5236.770483677837,102,"animal-control-workers"
"339021","Private detectives & investigators",2019,"2019","true","true",61161.41602588781,3170.4345483318825,893,"private-detectives-investigators"
"339030","Security guards & gaming surveillance officers",2019,"2019","true","true",34270.14350968813,824.962789194702,8582,"security-guards-gaming-surveillance-officers"
"339091","Crossing guards",2019,"2019","true","true",17896.065211482928,2291.1917604086343,594,"crossing-guards"
"339093","Transportation security screeners",2019,"2019","true","true",45229.22726890226,2996.33133844382,390,"transportation-security-screeners"
"339094","School bus monitors",2019,"2019","true","true",18192.459408266997,1814.7171357933323,384,"school-bus-monitors"
"33909X","Lifeguards & other recreational, & all other protective service workers",2019,"2019","true","true",11853.731764839598,1078.626012118914,1862,"lifeguards-other-recreational-all-other-protective-service-workers"
"351011","Chefs & head cooks",2019,"2019","true","true",36164.826215368324,1024.880814349219,4199,"chefs-head-cooks"
"351012","Firstline supervisors of food preparation & serving workers",2019,"2019","true","true",28785.253516834084,781.3832211567847,4621,"firstline-supervisors-of-food-preparation-serving-workers"
"352010","Cooks",2019,"2019","true","true",19975.673027769713,330.32766720534175,19065,"cooks"
"352021","Food preparation workers",2019,"2019","true","true",16116.308529696144,477.3187103819541,8557,"food-preparation-workers"
"353011","Bartenders",2019,"2019","true","true",28028.755304814615,853.2696198256772,3928,"bartenders"
"353023","Fast food and counter workers",2019,"2019","true","true",12293.694526947815,473.264075537242,5895,"fast-food-and-counter-workers"
"353031","Waiters & waitresses",2019,"2019","true","true",18358.949854059825,277.29527304965774,17933,"waiters-waitresses"
"353041","Food servers, nonrestaurant",2019,"2019","true","true",18492.84202020412,893.4757771239432,1785,"food-servers-nonrestaurant"
"359011","Dining room and cafeteria attendants and bartender helpers",2019,"2019","true","true",14243.498577996432,730.0842230864968,2790,"dining-room-and-cafeteria-attendants-and-bartender-helpers"
"359021","Dishwashers",2019,"2019","true","true",13588.199874314943,679.8448691537762,2826,"dishwashers"
"359031","Hosts & hostesses, restaurant, lounge, & coffee shop",2019,"2019","true","true",9684.471444611436,630.6429157888552,2979,"hosts-hostesses-restaurant-lounge-coffee-shop"
"359099","Food preparation and serving related workers, all other",2019,"2019","true","true",15449.142631578947,2790.8549132695557,123,"food-preparation-and-serving-related-workers-all-other"
"371011","Firstline supervisors of housekeeping & janitorial workers",2019,"2019","true","true",44979.5389899859,2167.6178527328752,1962,"firstline-supervisors-of-housekeeping-janitorial-workers"
"371012","Firstline supervisors of landscaping, lawn service, & groundskeeping workers",2019,"2019","true","true",49738.87936269018,3290.829148878731,1089,"firstline-supervisors-of-landscaping-lawn-service-groundskeeping-workers"
"372012","Maids & housekeeping cleaners",2019,"2019","true","true",21743.33008792514,657.1530223939207,8972,"maids-housekeeping-cleaners"
"37201X","Janitors & building cleaners",2019,"2019","true","true",26385.67479769403,388.19724670168887,21439,"janitors-building-cleaners"
"372021","Pest control workers",2019,"2019","true","true",36570.29896443044,1821.5297433473763,739,"pest-control-workers"
"373011","Landscaping and groundskeeping workers",2019,"2019","true","true",26223.78380548616,665.8770409957037,7838,"landscaping-and-groundskeeping-workers"
"373013","Tree trimmers and pruners",2019,"2019","true","true",37664.53154373886,3435.3817599019203,697,"tree-trimmers-and-pruners"
"37301X","Other grounds maintenance workers",2019,"2019","true","true",23574.45334377754,3376.78904276425,188,"other-grounds-maintenance-workers"
"391000","Supervisors of personal care and service workers",2019,"2019","true","true",44255.55545025475,3144.6501639397457,953,"supervisors-of-personal-care-and-service-workers"
"392011","Animal trainers",2019,"2019","true","true",32412.800551279382,3832.0335992982223,386,"animal-trainers"
"392021","Nonfarm animal caretakers",2019,"2019","true","true",21518.863759048927,1150.9686695734988,2411,"nonfarm-animal-caretakers"
"393010","Gaming services workers",2019,"2019","true","true",39780.4696315474,3147.9532249356316,984,"gaming-services-workers"
"393031","Ushers, lobby attendants, & ticket takers",2019,"2019","true","true",11550.367542552085,1627.7552520464676,522,"ushers-lobby-attendants-ticket-takers"
"3930XX","Other entertainment attendants and related workers",2019,"2019","true","true",16001.165650760828,1354.2091617761967,2362,"other-entertainment-attendants-and-related-workers"
"394031","Morticians, undertakers, & funeral directors",2019,"2019","true","true",58459.49737731981,7310.856447063272,429,"morticians-undertakers-funeral-directors"
"3940XX","Embalmers & funeral attendants",2019,"2019","true","true",19955.007065591195,3519.9941523117523,176,"embalmers-funeral-attendants"
"395011","Barbers",2019,"2019","true","true",26336.98303424945,2101.0100033767203,557,"barbers"
"395012","Hairdressers, hairstylists, & cosmetologists",2019,"2019","true","true",27742.205481343102,897.7207210147222,4929,"hairdressers-hairstylists-cosmetologists"
"395092","Manicurists and pedicurists",2019,"2019","true","true",23857.572460249743,1266.8828418830901,1704,"manicurists-and-pedicurists"
"395094","Skincare specialists",2019,"2019","true","true",27585.05200213561,2142.4028921871263,578,"skincare-specialists"
"39509X","Other personal appearance workers",2019,"2019","true","true",27651.915793166965,3877.576656977889,200,"other-personal-appearance-workers"
"396010","Baggage porters, bellhops, & concierges",2019,"2019","true","true",32477.845683728036,2171.369445759724,813,"baggage-porters-bellhops-concierges"
"397010","Tour & travel guides",2019,"2019","true","true",17552.27132205094,1948.322465274696,805,"tour-travel-guides"
"399011","Childcare workers",2019,"2019","true","true",16442.799785830925,539.6011629245255,7380,"childcare-workers"
"399031","Exercise trainers and group fitness instructors",2019,"2019","true","true",26449.025314842824,1878.4164862755329,2299,"exercise-trainers-and-group-fitness-instructors"
"399032","Recreation workers",2019,"2019","true","true",23337.805424494167,1237.0757609816872,2095,"recreation-workers"
"399041","Residential advisors",2019,"2019","true","true",16038.304411890322,1433.2667812240652,1230,"residential-advisors"
"399099","Personal care & service workers, all other ",2019,"2019","true","true",21652.484083638916,1768.4304737434468,1142,"personal-care-service-workers-all-other"
"411011","Firstline supervisors of retail sales workers",2019,"2019","true","true",52835.19274041896,805.0678866189901,26652,"firstline-supervisors-of-retail-sales-workers"
"411012","Firstline supervisors of nonretail sales workers",2019,"2019","true","true",81121.0069773611,1863.008005407039,10346,"firstline-supervisors-of-nonretail-sales-workers"
"412010","Cashiers",2019,"2019","true","true",15782.408992676787,329.01728408513617,27713,"cashiers"
"412021","Counter & rental clerks",2019,"2019","true","true",29390.265108560365,2363.7830418349404,743,"counter-rental-clerks"
"412022","Parts salespersons",2019,"2019","true","true",41145.04127219054,2638.5595775841225,1206,"parts-salespersons"
"412031","Retail salespersons",2019,"2019","true","true",32007.864294268922,629.4865712399585,28927,"retail-salespersons"
"413011","Advertising sales agents",2019,"2019","true","true",89121.64731652144,7438.88825969949,1193,"advertising-sales-agents"
"413021","Insurance sales agents",2019,"2019","true","true",74271.74768631895,2954.0568487531136,5335,"insurance-sales-agents"
"413031","Securities, commodities, & financial services sales agents",2019,"2019","true","true",156688.28087445904,9211.218651218454,2089,"securities-commodities-financial-services-sales-agents"
"413041","Travel agents",2019,"2019","true","true",50035.104832564095,6998.772220443804,711,"travel-agents"
"413091","Sales representatives of services, except advertising, insurance, financial services, and travel",2019,"2019","true","true",90224.60916486906,2909.913169092057,6006,"sales-representatives-of-services-except-advertising-insurance-financial-services-and-travel"
"414010","Sales representatives, wholesale & manufacturing",2019,"2019","true","true",84399.38218088078,1723.4871266722214,13232,"sales-representatives-wholesale-manufacturing"
"419010","Models, demonstrators, & product promoters",2019,"2019","true","true",23787.962163991288,4132.243704670345,452,"models-demonstrators-product-promoters"
"419020","Real estate brokers & sales agents",2019,"2019","true","true",82447.16297608246,3149.6917855515107,6837,"real-estate-brokers-sales-agents"
"419031","Sales engineers",2019,"2019","true","true",135699.0564432579,10906.24544883044,556,"sales-engineers"
"419041","Telemarketers",2019,"2019","true","true",24099.670230188334,2452.3969512367703,362,"telemarketers"
